Analytes,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X13536.56,DNA polymerase iota,POLI,Q9UNA4,11201,POLI,-0.15038173246937,0.00859119142230978,0.0197947171320649,-0.0840460047303774,0.0530841132835601,0.105065933504401,-0.616529443608344,2.8718475909198e-05,0.000142882307339444,-0.376480675295163,0.0214830412798929,0.0780457126537333
X4971.1,Cathepsin Z,CATZ,Q9UBR2,1522,CTSZ,-0.191153304361466,6.17385385877442e-05,0.000247637859097242,0.0362522557906685,0.39880057354799,0.524303331176341,0.113385770350371,0.354011634840093,0.449905312768707,-0.0480189293151941,0.734947835734473,0.835000332820031
X9846.32,Rho GDP-dissociation inhibitor 2,Rho-GDI beta,P52566,397,ARHGDIB,0.193472838566716,4.06349742795062e-06,2.03287122707696e-05,0.307128829192466,1.0655883174138e-15,4.33658526480086e-14,0.69542633208563,2.15832970160656e-09,3.34079922188845e-08,0.645720119987632,2.62382102581094e-07,1.66727715008548e-05
X6998.106,Aspartyl/asparaginyl beta-hydroxylase,HAAH,Q12797,444,ASPH,-0.0709515715783791,0.0242426758067162,0.0485926794531964,3.84610369114288e-05,0.998855293469198,0.998948701103322,0.121815284720787,0.147026676632871,0.220509574643586,0.115207893581615,0.241536282463648,0.415208550110741
X12878.60,Oxysterol-binding protein-related protein 11,OSB11,Q9BXB4,114885,OSBPL11,0.176663754087884,1.34464811813254e-05,6.19633013215783e-05,0.120385103752561,0.00188386368097492,0.00632377595226244,-0.0118510832827115,0.912772106017173,0.93922175227108,0.00319910268301667,0.978686878459061,0.988236374067108
X3077.66,Coagulation factor Xa,Coagulation Factor Xa,P00742,2159,F10,-0.11634318560767,0.00860306493505138,0.0198094731053758,-0.0282049796391455,0.521130064214394,0.640493075189866,-0.00683846141576557,0.953305057408082,0.966108259074447,0.0428034466452252,0.7440361954971,0.840430271844296
X11177.16,"Keratin, type II cytoskeletal 5",K2C5,P13647,3852,KRT5,-0.0808150976414268,0.0155996449524034,0.0331001253764529,-0.0517544542875172,0.171442579630054,0.270337406800199,-0.279280782250243,0.00203839293456413,0.0057455713688648,-0.174610429664518,0.0780788707163802,0.195035634299813
X3622.33,Legumain,LGMN,Q99538,5641,LGMN,-0.165255573196513,0.000940892304914497,0.0028446677198667,-0.0920796502635804,0.0652925320796376,0.123493238220599,0.030969127667878,0.810629588256283,0.860017682678458,0.0934476678460477,0.514487746969638,0.667531168774803
X6927.7,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1,NDST1,P52848,3340,NDST1,-0.275910000066741,8.83862307947116e-20,1.86124958103747e-18,-0.249656012160282,1.32269573454838e-20,1.11414045361262e-18,-0.203070732642491,0.0128618572875577,0.0284232136031323,-0.302575492063918,0.000815391484448411,0.00686825106202824
X8890.9,Transmembrane protein 132B,T132B,Q14DG7,114795,TMEM132B,-0.167107033070755,7.27350161832442e-07,4.19500364037755e-06,-0.215441721527299,1.89451789367343e-11,3.85502461285684e-10,-0.60309403978916,2.93750249038241e-11,7.70987972475731e-10,-0.464151856637306,2.79783620356993e-06,0.000105560028430524
X10000.28,Beta-crystallin B2,CRBB2,P43320,1415,CRYBB2,0.227888047134454,3.47845145253303e-05,0.000146499432105519,0.138908908115294,0.00260098883729512,0.00833697483954242,-0.0331842327724026,0.817021203201739,0.864519660530733,0.118613299086891,0.44529831173825,0.613258739587811
X6545.58,Major prion protein,PRIO,P04156,5621,PRNP,0.219443700805028,6.47728915027707e-05,0.000257810343981358,0.061661134972697,0.132024505199687,0.218752405230223,0.672239068691656,5.60831366083141e-07,4.55455427792183e-06,0.270790239982696,0.0695978588647598,0.18074942347441
X6079.59,2-phosphoxylose phosphatase 1,ACPL2,Q8TE99,92370,PXYLP1,-0.261923225340761,8.69772599649488e-08,5.98919459302366e-07,-0.154649800304718,9.16814706019869e-05,0.000458660616740879,0.079830290918641,0.541640687020082,0.631826914134214,-0.0528919787572653,0.71805292163608,0.824338409561294
X6409.57,Adhesion G protein-coupled receptor F5,GP116,Q8IZF2,221395,ADGRF5,0.119651308631026,0.0332907439425624,0.0639652321661543,-0.061342116207781,0.186522698155502,0.289702063773255,-0.454121557005009,0.000640909141192548,0.00212385444592809,-0.250721754642751,0.0977596022153496,0.226108096567047
X3815.14,Interleukin-12 receptor subunit beta-2,IL-12 RB2,Q99665,3595,IL12RB2,-0.196389325291794,3.50773555025131e-06,1.79449409082065e-05,-0.0937039207313393,0.0116130174521806,0.0300875173188827,0.0938435989200946,0.41060746387459,0.50862525107858,0.0290070881400339,0.820885878371767,0.888067100197891
X9506.10,Apolipoprotein L1,Apo L1,O14791,8542,APOL1,-0.189371400411236,2.1862549949981e-07,1.40152488351914e-06,-0.0661341677834125,0.0466464830129662,0.0947049111395536,-0.2672610885586,0.00372408272108356,0.00978145584899541,-0.250824765228329,0.0177036746077716,0.0684340548872453
X10339.48,Gamma-enolase,NSE,P09104,2026,ENO2,0.314982411429333,1.10180267788052e-13,1.52317912186384e-12,0.0164449796650935,0.65566202651896,0.755105837854268,-0.205317625046886,0.052183058879289,0.0924691972900122,-0.0558141292922949,0.633366493967153,0.762650745062842
X12854.3,Transcriptional enhancer factor TEF-5,TEAD3,Q99594,7005,TEAD3,0.0260887392827794,0.610146189874363,0.694952672869479,0.0921331213684271,0.0227533566905612,0.0517017929317519,0.270783642559749,0.039695695338328,0.0737322094950893,0.25908427699911,0.0772494556807062,0.193631507595514
X13944.3,Sulfotransferase 1A3,SULT 1A3,P0DMM9,445329,SULT1A3,-0.0800946453920477,0.16740218371767,0.247179253740481,0.00872477127223883,0.851979868581733,0.906010300646811,-0.322708031560845,0.028162385019637,0.0553978280710413,-0.0569388603935885,0.7307093110628,0.833321512805246
X12987.12,Serine/arginine-rich splicing factor 7,SRSF7,Q16629,6432,SRSF7,0.114769169336725,0.0494287319674072,0.0888490656009671,0.0802424097398251,0.112808354518452,0.193187640693066,0.330235741597064,0.0267233857793685,0.0529787100672538,0.0271043057760544,0.87240876359306,0.925560791369087
X7117.21,Serpin I2,SPI2,O75830,5276,SERPINI2,0.205977259850745,0.000173572930114172,0.000628681152873532,0.112609588733581,0.00626784898740304,0.0176533040687199,0.844449844206486,4.33805116228143e-10,7.9355663180724e-09,0.505471363871863,0.000845810472341491,0.00702643470371761
X8773.172,EMILIN-3:region 1,EMIL3:region 1,Q9NT22,90187,EMILIN3,-0.22885615534609,5.47020977101344e-09,4.44239905619074e-08,-0.0740390488057808,0.0430604915386402,0.0885211257582108,0.126081491504624,0.225843059554847,0.316075564802031,0.142460922377524,0.234164225486346,0.406393303647123
X13588.11,Annexin A9,ANXA9,O76027,8416,ANXA9,-0.122681188612942,0.0304028347246839,0.0593953977199596,-0.134511774943705,0.00394165433615995,0.0118972266713095,-0.386577307247769,0.00984613423002874,0.0225570513479849,-0.337436713130897,0.0447605195688553,0.130744033772898
X12001.7,Tight junction protein ZO-1,ZO1,Q07157,7082,TJP1,-0.429690468462511,6.37671667909931e-18,1.18443424675373e-16,-0.234356094431744,1.88427770382354e-07,1.90638375509745e-06,-0.139937554545803,0.28405450781759,0.37753487794269,-0.320744033717129,0.0265850467725495,0.0895730599164412
X3827.22,Serine/threonine-protein kinase PAK 6,PAK6,Q9NQU5,106821730,PAK6,-0.15468442784546,0.0021795965849033,0.00596616889642304,-0.143735810872388,0.00144882728476893,0.00507019558012858,-1.02178652855398,6.29981311630743e-14,4.00314440478342e-12,-0.731716658746741,9.59531966996084e-07,4.87277838767908e-05
X14688.6,Tyrosine-protein phosphatase non-receptor type 7,PTN7,P35236,5778,PTPN7,-0.129645539942203,0.0208176594084082,0.0425395088609255,-0.14334739248449,0.00230615025444864,0.00748465611255643,-0.502560499011308,0.000643060376067338,0.00212903535842404,-0.53380552111011,0.0013613143947359,0.0102296280865839
X13996.16,Phosphopantothenoylcysteine decarboxylase,COAC,Q96CD2,60490,PPCDC,0.0904106495258967,0.0794412485693185,0.132049656869239,0.122535509281938,0.0023011417384071,0.00747509899238612,0.951668511058714,2.01111322065644e-12,7.88197223384323e-11,0.580286724347547,0.000110857485352596,0.00165919757002934
X12696.166,Protein arginine N-methyltransferase 3,ANM3,O60678,10196,PRMT3,0.0892097137880275,0.10947152411494,0.172844751675812,0.0742250507632606,0.125471512846603,0.210106917227454,0.462976336824026,0.00202593004939465,0.0057164322001271,0.33947700265654,0.0362584827468779,0.111944404885951
X14121.24,Tumor necrosis factor receptor superfamily member 10D,TRAIL R4,Q9UBN6,8793,TNFRSF10D,-0.0464750455774113,0.38084141942149,0.478628598592865,0.0885149251320866,0.0810275627453139,0.147034986103971,0.443873901944018,0.00201457491739483,0.00570929252909207,0.492068259101379,0.00224608199317132,0.0151495511718185
X2647.66,Rab GDP dissociation inhibitor beta,Rab GDP dissociation inhibitor beta,P50395,2665,GDI2,0.292092310600164,9.53917842704232e-21,2.17301284671367e-19,0.189626894926453,2.86660828735169e-12,6.96835920589787e-11,0.21877653095146,0.00713371656527297,0.0171001465250951,0.303907332724447,0.00051226750868799,0.00508337785333671
X6260.14,Tenascin,Tenascin,P24821,3371,TNC,0.0488444356622313,0.210247383758499,0.297234982034849,0.275419328599732,2.1056688763857e-13,6.30308485146199e-12,0.318075767987032,0.00202079321432801,0.00570929252909207,0.160649330375018,0.162298192713954,0.31760956005354
X6440.31,Microfibrillar-associated protein 5,MFAP5,Q13361,8076,MFAP5,-0.0976147673050994,0.0565098115980297,0.0989263110720462,0.0308440700830179,0.49735629145607,0.619685066272407,0.355630442897763,0.00688422359432457,0.0165788948528215,0.335412289124306,0.0259313890068421,0.0880377828083551
X9937.7,Gap junction alpha-1 protein,CXA1,P17302,2697,GJA1,0.136298712757206,0.00685896806966265,0.016237374083868,0.0895394710695149,0.0218194956827552,0.0500825179739794,-0.0339430868158834,0.785705227573598,0.838239862819314,0.228481429949809,0.104494045813546,0.234496551385788
X13076.4,Fragile X mental retardation syndrome-related protein 1,FXR1,P51114,8087,FXR1,-0.183956407502589,0.000122442379419302,0.000459571293530272,-0.103185830878167,0.02199823361326,0.0503332925756334,-0.458212678907806,0.000199663208070249,0.000786065369163523,-0.414263409265202,0.00249445327431256,0.016191594551183
X6283.60,Mast cell-expressed membrane protein 1,MCEM1,Q8IX19,199675,MCEMP1,0.0548061979120458,0.29229798994775,0.388800337712358,0.100379211505953,0.0248049083485862,0.0556995524107745,0.15392131458994,0.262228432058879,0.355742907214454,-0.0622836479202881,0.685277510508338,0.800927764782575
X4913.78,C-C motif chemokine 16,HCC-4,O15467,6360,CCL16,-0.200876104038252,8.74484002486735e-05,0.000340578608280318,-0.045531716598366,0.354198594236516,0.47869675683756,0.1103534471089,0.414075062149673,0.512045023935171,-0.0454335176006997,0.767514344356053,0.856871643745461
X14098.28,"Cysteine--tRNA ligase, cytoplasmic",SYCC,P49589,833,CARS1,0.150229969221534,0.0106710256715375,0.0239025695623432,0.278237231331817,1.2296652792902e-08,1.59636116185989e-07,0.69192355717227,5.07582249040198e-06,3.1055116655804e-05,0.407825052651129,0.0145918283990935,0.0593838229904682
X8993.151,Receptor-interacting serine/threonine-protein kinase 2,RIPK2,O43353,8767,RIPK2,-0.10552405303308,0.0438803027965784,0.0803917332975251,-0.166986529475578,5.51656528673647e-05,0.000293838227478816,0.226508744059032,0.108054406244068,0.170317316664338,-0.000699950342165396,0.9964707648322,0.998282461668173
X2618.10,Receptor tyrosine-protein kinase erbB-4,ERBB4,Q15303,2066,ERBB4,-0.146177695769218,0.0108729379973058,0.0242947448650473,-0.0693114592742626,0.125106092006628,0.209881549443264,-0.407980645321471,0.00516590449511128,0.0130571570699882,-0.388610909768513,0.0193426999635037,0.0727846095119727
X12046.51,TAR DNA-binding protein 43,TADBP,Q13148,23435,TARDBP,-0.103568380245556,0.0748341601121928,0.12536971689471,-0.106129779974251,0.0182746195349057,0.0435464947075187,-0.365764940979887,0.0102910183143749,0.0234133595066998,0.0217248819969918,0.890662131641436,0.9380570633339
X12817.1,GTP-binding protein GEM,GEM,P55040,2669,GEM,-0.370414137694317,1.64238127197091e-11,1.83037075910111e-10,-0.0291385148121808,0.498201632789689,0.620524867250431,-0.290238384331204,0.0300700119736461,0.0588404016037526,-0.202940715758076,0.169709509855621,0.327658765829989
X8842.16,GRAM domain-containing protein 1C,GRM1C,Q8IYS0,54762,GRAMD1C,0.0277731910954613,0.594180353799531,0.680620253466762,0.0601591189343805,0.127545838200244,0.212929205453649,0.326412281495492,0.0140826596292061,0.0306903689392205,0.358035270854403,0.0173491239526505,0.0673267371462293
X9816.37,Isochorismatase domain-containing protein 1,ISOC1,Q96CN7,51015,ISOC1,0.725446385766805,7.47708775069771e-55,5.31019839863276e-53,0.323365782652898,2.03964919857546e-12,5.09490303257952e-11,0.220985380902631,0.0538661380439264,0.0948023090355206,0.585128905693431,6.34341514853624e-06,0.000180489754653333
X13599.15,Rab9 effector protein with kelch motifs,RABEK,Q7Z6M1,10244,RABEPK,-0.00405870610077544,0.94036242304404,0.958085146628836,-0.0598986303923699,0.180550281454971,0.282705362042367,0.419896210034379,0.00312150475679027,0.00832554508769834,0.389164766741839,0.0132357599177218,0.0551007143015987
X2982.82,Galectin-4,Galectin-4,P56470,3960,LGALS4,-0.143867396322944,0.000133144209377554,0.000494106891767929,-0.110275922105546,0.00132673273897685,0.00471582529987649,-0.497544664730918,1.57306523986856e-06,1.11499849291662e-05,-0.122350404078418,0.313834470108733,0.485427969004877
X7809.22,Spermatogenesis-associated protein 9,SPAT9,Q9BWV2,83890,SPATA9,0.00931193931567057,0.825602015566888,0.87232511679792,0.135802490987382,0.000359630005920598,0.00151639101448709,0.0945775894144504,0.390823284381421,0.488461675648553,0.161702269595605,0.179921528578669,0.341907542765971
X13518.5,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",ASAP2,O43150,8853,ASAP2,-0.140676801954491,0.00104080498145667,0.00309761351095814,-0.101244413551598,0.0210330813067896,0.0486784795483654,0.122812930125838,0.298212711935833,0.39391919862567,0.174899334079271,0.175803860882971,0.336554748476807
X7997.118,Double C2-like domain-containing protein beta,DOC2B,Q14184,8447,DOC2B,0.621466814734296,4.05389803801806e-46,2.19152517816439e-44,0.167868992006194,4.964101930462e-06,3.48449170390182e-05,-0.250720228298493,0.0158374289800772,0.033982919292559,0.15940186395731,0.170574220552846,0.328802462396173
X3327.27,Netrin-4,NET4,Q9HB63,59277,NTN4,0.00340222901729485,0.942297632361397,0.9597868460104,-0.084309810590506,0.0564210464646682,0.109987637403137,-0.295842536098073,0.0180601413857014,0.0380312977319828,-0.104741085348837,0.441544754249621,0.609479839897914
X7920.30,"Alpha-2,8-sialyltransferase 8B",SIA8B,Q92186,8128,ST8SIA2,-0.00432899658701837,0.915031310732413,0.942677547110796,-0.129843849587826,0.000123842328624588,0.000598075885704344,-0.0277285533148081,0.793237468642251,0.844782743728972,-0.0319828509826035,0.79039938493095,0.869912412205442
X12350.86,Protein C-ets-2,ETS2,P15036,2114,ETS2,-0.017788960740782,0.71982057789411,0.785613409528664,0.0624584339489682,0.131684325133767,0.218620617011084,0.211795721169068,0.0964211846645241,0.155354773511969,0.342222967987702,0.0199542933746151,0.0740516911914508
X6245.4,Nectin-2,Nectin-2,Q92692,5819,NECTIN2,-0.226196400517719,7.8793925350986e-12,9.11794241601505e-11,-0.108815929589171,6.2118791587933e-05,0.000325606748381322,-0.10991127393782,0.211263095511621,0.299958812992195,-0.185220132783789,0.0658667751232012,0.173888274146677
X7955.195,Inter-alpha-trypsin inhibitor heavy chain H1,ITI heavy chain H1,P19827,3697,ITIH1,-0.19340291685577,0.000121969552012428,0.000458747370082052,-0.0439061617002559,0.387915394934032,0.512971727072313,0.225014238142863,0.0985425020331473,0.157999531812333,0.0182938995329163,0.903526741491135,0.945284187660569
X11457.53,UDP-glucose 4-epimerase,GALE,Q14376,2582,GALE,-0.290352751733873,2.04362573687438e-08,1.56160599556097e-07,-0.170702088291223,1.398219332746e-05,8.80756595340177e-05,-0.255066552435765,0.0402868053022584,0.0745624981117935,-0.16049786834206,0.253842494392314,0.430657022658145
X12761.12,Amyloid beta A4 precursor protein-binding family B member 2:Phosphotyrosine Interaction Domain 2,APBB2:PID 2,Q92870,323,APBB2,-0.112496040211968,0.0472115402887238,0.0854146847781008,-0.0633685224502339,0.212689263738838,0.321902562498963,-0.19592023444067,0.187554807798378,0.271512195781665,-0.38604296691176,0.0193516231253533,0.0727846095119727
X13130.150,Hexokinase-2,HXK2,P52789,3099,HK2,0.0507076317942069,0.228276139850874,0.318128579661357,0.0978740154096904,0.0137498819059028,0.0346693923535774,0.622671384886548,6.48576761637406e-08,6.78943650477076e-07,0.14318796586627,0.245008863492733,0.420180920251268
X13655.34,Nucleolin,Nucleolin,P19338,4691,NCL,-0.11773108261176,0.0267805177628771,0.0529470716905791,-0.0522211519689511,0.239380953987828,0.353316143171928,-0.164973694323361,0.238151323039898,0.329733980141632,-0.257025112503225,0.102327942589696,0.232300200814624
X5021.13,Inorganic pyrophosphatase,PPase,Q15181,5464,PPA1,-0.00941645582098384,0.865033923353441,0.904228822622269,0.0853744202565047,0.0627675956201907,0.119654858598069,0.332676045221568,0.0223769610720347,0.0455845629937624,0.310773330394808,0.0395130058370728,0.118817746594232
X9197.4,Galectin-9,LEG9,O00182,3965,LGALS9,-0.0524264784616325,0.319175702221671,0.416146289937687,0.166310552832268,0.000329631970244252,0.00140925615557487,0.362375375667144,0.00901680277384226,0.0210159971987495,-0.0149185247704434,0.923844884373322,0.954901933730878
X13124.20,Immunoglobulin superfamily containing leucine-rich repeat protein 2,ISLR2,Q6UXK2,57611,ISLR2,-0.0558908278443416,0.0639161199326542,0.109613724619353,-0.166865620362424,2.18845053477258e-09,3.27544125493648e-08,-0.264420155292522,0.00054013126906469,0.0018438788468919,-0.280331844730571,0.000871204604218113,0.00718793411498407
X8935.22,Multidrug resistance-associated protein 6,MRP6,O95255,368,ABCC6,0.145759787057895,0.00499459615519518,0.0123147905201613,0.130901163532496,0.00119532794445471,0.00430606312784792,0.61342755624697,2.82735502843659e-06,1.87902383724722e-05,0.339003423758994,0.0239452583304111,0.0836721118823304
X9183.7,Interferon alpha/beta receptor 1,IFN-a/b R1,P17181,3454,IFNAR1,-0.0601273906735509,0.194611708634318,0.279493897174266,-0.0889249513560079,0.0294951377711299,0.0643950506371503,-0.266583321704012,0.0318291705021432,0.0614854696313401,-0.0884653578351816,0.520568733958706,0.671831995366567
X5008.51,"Superoxide dismutase [Mn], mitochondrial",Mn SOD,P04179,6648,SOD2,-0.103211426452552,0.00131139441562765,0.00382129571472513,-0.137980636257515,1.63404336008135e-07,1.7007198420157e-06,-0.677571853733797,1.05787917627699e-14,7.98257995099009e-13,-0.621309492209981,5.67922609471968e-11,2.05701569150747e-08
X3179.51,Lysosomal protective protein,Cathepsin A,P10619,5476,CTSA,-0.231871014758223,8.30722635993968e-06,3.94348281463978e-05,-0.254583902111093,2.93399817356697e-07,2.77837789279315e-06,-0.0528495976651534,0.688639501982488,0.754918969788309,-0.185899264515698,0.206610538461404,0.37379917477812
X14091.42,Carbonyl reductase [NADPH] 3,Carbonyl reductase 3,O75828,874,CBR3,-0.176897414509121,0.00418861869763891,0.0105233669590133,0.0977949003558471,0.0583076370226953,0.112875607320258,0.366046425822109,0.0134606427687462,0.0295481503687264,0.0425151681080683,0.79919539633014,0.874791697040727
X6496.60,Protein delta homolog 1:Extracellular domain,DLK1:ECD,P80370,8788,DLK1,-0.222422077042474,6.23871827357692e-07,3.68023413467355e-06,-0.171181000600447,7.5303666024928e-06,5.04158740004232e-05,0.226496897909824,0.053849115634208,0.0948023090355206,0.189089301466952,0.137046613785951,0.282037412487374
X11654.77,Neurensin-1,NRSN1,Q8IZ57,140767,NRSN1,-0.0163240542194681,0.773458616690908,0.828591277626285,-0.131894367775934,0.00233853291116615,0.00756264839664626,-0.802816748951998,2.46468866427239e-08,2.90785092573114e-07,-0.591249501414733,0.00012239905126498,0.00180456909358421
X13378.80,Glutaredoxin-like protein C5orf63,YD286,A6NC05,401207,C5orf63,-0.166836469451097,0.00416259377523914,0.0104846416230293,-0.124550501020625,0.00503965923541477,0.0146017323336506,-0.279186376804449,0.0567668983823624,0.0994083893364428,-0.2048199861696,0.201073815794436,0.36753594382336
X12763.69,Zinc finger protein 334,ZN334,Q9HCZ1,55713,ZNF334,0.101362749153903,0.0580660522818407,0.101064508104194,0.0279832411035694,0.522662593873993,0.641956294226902,0.510456717288451,0.000213316818196968,0.000832534852006563,0.0973061774756145,0.520612153713135,0.671831995366567
X6226.69,"Calcium uptake protein 2, mitochondrial",EFHA1,Q8IYU8,221154,MICU2,0.153912617726571,0.00239284076134847,0.00647748074559355,0.156483534244932,0.000340091152886436,0.00144578656778717,0.787869142566094,1.23281415135274e-08,1.56675538814022e-07,0.778058796590799,1.62538250936072e-07,1.15434028409893e-05
X13101.60,Sclerostin,SOST,Q9BQB4,50964,SOST,0.179938238454427,0.00103793087722697,0.0030925579005736,0.254784563355546,3.52203669585793e-07,3.27097869548652e-06,0.479967261001282,0.000733947254442252,0.00238631683625658,0.493096395040333,0.00145167781556392,0.0107087108920011
X9182.3,"Low-density lipoprotein receptor-related protein 1, soluble:Extracellular domain, LDL receptor class A domains 11-20",sLRP1:ECD,Q07954,4035,LRP1,0.167844400396972,4.80932880249966e-05,0.000196164289669524,0.0611623221650275,0.0969164867518095,0.170320967984014,-0.192384468927913,0.0752616552454057,0.125980604749468,0.0625513184053602,0.612710253972193,0.745460712088439
X5013.2,Chloride intracellular channel protein 1,NCC27,O00299,1192,CLIC1,0.0870345936156487,0.101410547521615,0.162526107576677,0.0517378389162512,0.257063254914502,0.373280722714008,0.517238041884592,0.000460354628520132,0.00162041250194356,0.322259812740066,0.0325582857274022,0.103808196218883
X6572.10,"Leucine-rich repeat transmembrane neuronal protein 4:Isoform 2, Extracellular domain",LRRT4:ECD,Q86VH4,80059,LRRTM4,0.104886270157569,0.0474346619866811,0.0856899479879097,-0.108675250424194,0.0102302137140047,0.0268895747983492,-0.400447619421498,0.00226686455165692,0.0062916347939474,-0.152651339661662,0.298066656144895,0.471439925133978
X5735.54,C1GALT1-specific chaperone 1,C1GLC,Q96EU7,29071,C1GALT1C1,-0.129370464641987,4.88901807756573e-06,2.4158285780277e-05,-0.130951281732997,5.24251369215266e-07,4.62602896544409e-06,-0.226889717524493,0.00291599520406273,0.00785259080231613,-0.170816062032913,0.0441088202820323,0.129466893891022
X10752.8,Chromodomain Y-like protein 2,CDYL2,Q8N8U2,124359,CDYL2,-0.293287250168395,1.44151862398974e-07,9.49586162263489e-07,-0.203137886631808,6.44407075120764e-06,4.41217849922005e-05,-1.11883645321054,8.1167478543329e-15,6.3910566800856e-13,-0.354615256403539,0.0246033484436915,0.0851943862935474
X8992.1,Transmembrane protein 2,TMEM2,Q9UHN6,23670,CEMIP2,-0.0876698756042051,0.0800240552456307,0.13295739821086,-0.120179313420056,0.00309512217149548,0.00968931072182941,-0.49490711705993,0.000234368358530481,0.000899708963030897,-0.343879660838909,0.0180251820866301,0.0694269123819194
X7982.10,"39S ribosomal protein L32, mitochondrial",RM32,Q9BYC8,64983,MRPL32,0.136851444748975,0.0109570441598927,0.0244675794988479,0.0977417008720584,0.0235981481668529,0.0534203079127133,0.390402492562859,0.00454366211606,0.0116634615055771,0.446259977856187,0.00341765761317696,0.0202325064405834
X5063.12,Natural killer cell receptor 2B4,CD244,Q9BZW8,51744,CD244,-0.124555443506936,0.0304566584051861,0.0594568844797222,-0.0279915801490314,0.563103491649913,0.676695702307892,-0.260460275321512,0.0748880114676085,0.125809080489647,-0.0532998629054981,0.740622899605638,0.837768938904316
X12923.51,"Keratin, type I cytoskeletal 17",Keratin 17,Q04695,3872,KRT17,-0.0543418252436705,0.256683498459983,0.349645592862752,-0.0331114027514932,0.418836785148923,0.544713406035691,-0.328245132672041,0.00649651517922074,0.0157710308171163,-0.23635278396013,0.0809195716510059,0.199968242706177
X8870.38,Nucleophosmin,NPM1,P06748,4869,NPM1,0.239201641282192,1.40403197137009e-06,7.65874066310611e-06,0.230672474910246,9.77015783146155e-10,1.56581910024574e-08,0.865640047589155,5.0676642861142e-12,1.69954444854682e-10,0.726818973496567,2.50261323845081e-07,1.66727715008548e-05
X9543.131,Conserved oligomeric Golgi complex subunit 8,COG8,Q96MW5,84342,COG8,0.260055683949105,5.89668460077334e-08,4.20428968976398e-07,0.118909882631761,0.00137255356381184,0.00485487207824852,0.273723503528014,0.0208976214096735,0.0431780859930618,0.594136838197065,6.37085388973881e-06,0.000180489754653333
X6294.11,B melanoma antigen 2,BAGE2,Q86Y30,85319,BAGE2,0.266896410071283,1.26825273160676e-07,8.45968949149113e-07,0.245836470520544,1.48828562445428e-07,1.56702631737599e-06,0.940742738986207,1.62153903654363e-11,4.48336976363438e-10,0.472185863991102,0.00169054325455195,0.0120534402913133
X12437.18,Serine/threonine-protein kinase ULK3,ULK3,Q6PHR2,25989,ULK3,0.160301610850359,0.00210817826200776,0.00580229609801833,0.131198649748968,0.000786207698055713,0.0030326350184854,0.404327732988181,0.00245750372327215,0.00676373745113353,0.264012122677208,0.0712770058139445,0.183878429528566
X12766.33,Probable G-protein coupled receptor 142,GP142,Q7Z601,350383,GPR142,-0.261803124087848,4.85556611685648e-06,2.40586326610864e-05,-0.215305390686114,1.19630177623094e-05,7.64198418608197e-05,-0.603298301085912,2.67814660759883e-05,0.000134913032165827,-0.21252785773975,0.185493471736611,0.348060989959618
X6406.3,Normal mucosa of esophagus-specific gene 1 protein,NMES1,Q9C002,84419,NMES1,-0.0709585265356256,0.200730779117573,0.286577407159577,0.00338099523136199,0.949159967494852,0.965690281535492,-0.212924754942286,0.12919131743766,0.198275827016611,-0.400138226450192,0.0106705155860039,0.0467335035701403
X11626.7,Ubiquitin-conjugating enzyme E2 variant 1,UB2V1,Q13404,387522,UBE2V1,0.38630996768929,2.49205641608533e-52,1.64113242528383e-50,0.0888447513945508,2.64833914767742e-05,0.000153969251892257,0.0300648642143588,0.620742609983809,0.699978123711506,0.0780128434103125,0.231359523776509,0.403070800922806
X7968.15,Cytotoxic and regulatory T-cell molecule,CRTAM,O95727,56253,CRTAM,-0.20363158531533,0.000375963448821061,0.00125390387811223,-0.01057711637177,0.834208590877466,0.892879289644853,0.0939790473262583,0.531385972116112,0.622470889716869,0.174504707680034,0.297776599049987,0.471392850419167
X9525.1,Inactive tyrosine-protein kinase 7,PTK7,Q13308,5754,PTK7,-0.0576748347192039,0.0980135420758882,0.158484397053066,0.0631043608226565,0.0390727569961375,0.0816156435063494,0.626917886955267,1.69468295824759e-11,4.6151441163705e-10,0.271632512297112,0.011466576483625,0.0490706369069873
X10705.14,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",SIA7C,Q8NDV1,256435,ST6GALNAC3,0.154306162597605,0.00782392357382569,0.0182356828728421,0.0389035278051619,0.391046328327423,0.516169752624608,0.00445543965425661,0.9751405529914,0.981804680509825,0.283232745522807,0.0769536508440341,0.19302363113372
X12799.65,DnaJ homolog subfamily C member 27,DJC27,Q9NZQ0,51277,DNAJC27,0.137250276222564,0.00808127973675069,0.0187270602728797,0.0924082231885256,0.0219431215236575,0.0502405169734201,0.525405669139217,5.82415106237202e-05,0.00026501350688331,0.389496974614007,0.00826389003046557,0.0395400392210651
