Analytes,TargetFullName_y,Target_y,UniProt_y,EntrezGeneID_y,EntrezGeneSymbol_y,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X2635.61,Layilin,Layilin,Q6UX15,143903,LAYN,0.075624472869311,0.0456389332999752,0.181931707333629,0.207919970372237,3.30027028113001e-07,6.90028029981835e-06,-0.0394002200813555,0.755834380193874,0.948170113990555,0.0833844090268005,0.2937497692283,0.735899339815931
X2637.77,Macrophage mannose receptor 1,Macrophage mannose receptor,P22897,4360,MRC1,0.000883260769302544,0.983395829482191,0.993499205416927,0.224975999306194,1.8522018575433e-06,3.17033618466026e-05,0.0724769412057179,0.611250947592784,0.912663279264525,0.265140130159571,0.00360820489781656,0.0689000282077283
X2638.12,Macrophage colony-stimulating factor 1 receptor,M-CSF R,P07333,1436,CSF1R,-0.143770352063131,0.00108539770729364,0.0145166450447148,0.0419831158710411,0.384030911338965,0.553752123792349,-0.0391676605980825,0.793833361827962,0.957440128075455,-0.00896072628156015,0.923698240945492,0.980170167105702
X2642.4,Platelet-activating factor acetylhydrolase IB subunit beta,PAFAH beta subunit,P68402,5049,PAFAH1B2,0.108975812710618,0.000328190404191569,0.00592446448222322,0.149692778032599,8.05341776134296e-07,1.49044625067767e-05,-0.0145059939371498,0.883664911885698,0.980778577268374,0.185197496692629,0.00240203339850256,0.0534351335485064
X2647.66,Rab GDP dissociation inhibitor beta,Rab GDP dissociation inhibitor beta,P50395,2665,GDI2,-0.0345852319700475,0.167960357942773,0.402980503100946,-0.102115446185004,0.000226822200828074,0.00205853610009765,-0.106132494719975,0.202685480760484,0.755503753471318,-0.104382283840717,0.0423811953799918,0.317115052819427
X2652.15,Urokinase plasminogen activator surface receptor,suPAR,Q03405,5329,PLAUR,0.10238706998974,0.00631709523811299,0.0508368431646925,0.337391352131565,2.83203560489891e-16,4.15805760923713e-14,-0.0802847999433159,0.528179926207345,0.89025752911878,0.215845254167494,0.0063638111061102,0.102300973182652
X2654.19,Tumor necrosis factor receptor superfamily member 1A,TNF sR-I,P19438,7132,TNFRSF1A,0.0102131717232559,0.783006449887301,0.901118901655704,0.290297027756379,9.48133204200251e-13,6.88386382434182e-11,0.0768951358839691,0.545180205960016,0.894442026735178,0.291792098090265,0.000158337584984063,0.00901841744818713
X2658.27,NT-3 growth factor receptor,TrkC,Q16288,4916,NTRK3,0.095664418164205,0.0186095084115858,0.104730001767757,0.0825005800292179,0.0626586133707516,0.162283598016682,-0.201747340406047,0.138620413355089,0.711627871823678,0.0100723241231941,0.904373090885852,0.976365417764227
X2666.53,Decorin,Bone proteoglycan II,P07585,1634,DCN,0.00895933144679504,0.839104092151827,0.927618682226575,0.0138470820261719,0.768324863314293,0.859665092619396,0.309214493111436,0.0377448028320694,0.605882978697658,0.0385558388358375,0.672028541294234,0.913548498284262
X2668.70,Calpain I,Calpain I,P07384|P04632,823|826,CAPN1|CAPNS1,-0.0669034803606765,0.00393285301025257,0.0368557145717037,-0.0628210658860282,0.00745053636529442,0.0337675358965176,-0.106949631446664,0.15194701370261,0.726381123702633,-0.0966646894117592,0.0385679662923577,0.304031653590662
X2670.67,Creatine kinase M-type,CK-MM,P06732,1158,CKM,-0.067658286962331,0.122071131098309,0.331221340109458,-0.338208049356107,1.35499479434976e-12,9.62629097448267e-11,-0.396254585172112,0.00490388608980943,0.49672393206636,-0.290056770566041,0.00111329832995596,0.0345331552395261
X2677.1,Epidermal growth factor receptor,ERBB1,P00533,1956,EGFR,-0.00504864135841599,0.894752467495446,0.954145711369886,-0.422555202190639,1.80597093452898e-23,7.45753122777061e-21,-0.310116487173037,0.0151546247754442,0.550224508044847,-0.313795541234652,8.97200090383307e-05,0.0057551465991869
X2681.23,Hepatocyte growth factor,HGF,P14210,3082,HGF,-0.106857559624141,0.0229049446439744,0.118972460112216,0.0185680110729063,0.716490832636206,0.823012896874329,0.0469059820474465,0.759739811082651,0.948906113528429,0.065155285832256,0.499809567633233,0.866830414143506
X2685.21,Insulin-like growth factor-binding protein 5,IGFBP-5,P24593,3488,IGFBP5,0.158284045256854,0.000406144098239599,0.00702459177243201,-0.00358386659280706,0.93820270277077,0.966347478577424,-0.0760701732233962,0.601727961814815,0.908153891714971,0.0975312369890065,0.279750896386096,0.723410634999192
X2686.67,Insulin-like growth factor-binding protein 6,IGFBP-6,P24592,3489,IGFBP6,0.0945873315586356,0.015694825409175,0.0941978997124947,0.221315832073507,2.24040036982739e-07,4.96722323605691e-06,0.246117648255299,0.0680573923181725,0.649790738506019,0.236841444425912,0.00418036049461905,0.0756702514738303
X2687.2,Melanoma-derived growth regulatory protein,MIA,Q16674,8190,MIA,0.217227266165031,2.27730386013139e-06,9.89878066045271e-05,0.0713827170903048,0.146835226290099,0.293803858297604,-0.131554599275189,0.389213990880841,0.834236407502018,0.32150609482573,0.000961362023265075,0.0317289320615951
X2692.74,"Phospholipase A2, membrane associated",NPS-PLA2,P14555,5320,PLA2G2A,0.0128017788621221,0.770729783493793,0.893959993641219,0.163407601694955,0.000624579033729344,0.0048207870044974,0.09278305911636,0.523334453885192,0.888404608638095,0.00440257048031423,0.961814788522144,0.991169889639154
X2695.25,Platelet endothelial cell adhesion molecule,PECAM-1,P16284,5175,PECAM1,0.0925927042942598,0.00691942729095478,0.0537211000133234,0.110102260017865,0.00196170337972426,0.0120679462102777,0.0196369533777513,0.859946583371916,0.978308305155821,0.0294886195550319,0.671527914681252,0.913548498284262
X2696.87,Persephin,Persephin,O60542,5623,PSPN,-0.113355184759415,0.0071125937441961,0.0546429149626787,-0.188089606122093,3.17696992862643e-05,0.000383652287155537,0.155068157621277,0.261378679225523,0.778597355114081,-0.267625040194817,0.00216223422964805,0.0510210055545881
X2697.7,Platelet factor 4,PF-4,P02776,5196,PF4,-0.147243962578922,0.000360171903028232,0.00636271594467253,-0.047188121634457,0.261934759519568,0.432542603385601,-0.0384785038925644,0.783862823447574,0.955310922187751,-0.119457065073273,0.16018906337324,0.590607779970421
X2700.56,Vitamin K-dependent protein S,Protein S,P07225,5627,PROS1,-0.00288968553184033,0.949920562425608,0.979182295630157,-0.113648306647318,0.0217269595597898,0.0750392168382287,-0.17498309922278,0.253788705236856,0.775755725791838,-0.0671492465993946,0.479512048386249,0.853025337557337
X2704.74,Tumor necrosis factor receptor superfamily member 13B,TACI,O14836,23495,TNFRSF13B,0.0832082696580869,0.030924459295121,0.144311876957963,0.101610853810914,0.0134001737419023,0.0535601620766779,0.0944202822344847,0.458526076949012,0.862570186625827,0.179281753426941,0.0271396814450934,0.258653700048029
X2705.5,C-C motif chemokine 25,TECK,O15444,6370,CCL25,-0.0950704281007766,0.0401244443303681,0.169261128203454,-0.181792960066781,0.000269969410304357,0.00237825052517452,-0.0246602543872053,0.874193320166352,0.980778577268374,-0.105439465622699,0.275554895710238,0.719218613228941
X2708.54,Tumor necrosis factor ligand superfamily member 18,TNFSF18,Q9UNG2,8995,TNFSF18,0.055144969233818,0.110325604205707,0.308603415320535,0.0959743303711773,0.00878660779154489,0.0386505443933003,0.0278431588520821,0.807542897991509,0.961471175995476,-0.0270487695751835,0.7031476091665,0.921844493180036
X2711.6,Ciliary neurotrophic factor receptor subunit alpha,CNTFR alpha,P26992,1271,CNTFR,0.234391967398564,1.80687304820329e-09,1.83661695838141e-07,0.188646023324209,1.05585131968952e-05,0.000145941624878423,0.208897776277478,0.110885554359558,0.686642758425496,0.262967853969488,0.00133578778892865,0.0384128504629869
X2714.78,Endothelial monocyte-activating polypeptide 2,EMAP-2,Q12904,9255,AIMP1,-0.021505172109472,0.627028288126553,0.814023777171485,-0.2119778686449,1.31023919972195e-05,0.00017702966037961,-0.00792915787781715,0.957634205919703,0.989076335726225,-0.127134751454414,0.168304263982675,0.60261899034325
X2719.3,Granulocyte colony-stimulating factor receptor,G-CSF-R,Q99062,1441,CSF3R,0.0575519757958754,0.107355144711275,0.303896932779517,0.0447556512157946,0.251852539179676,0.422332417857898,0.247106066646172,0.0315511708274808,0.591626108516053,0.0712706043577807,0.326564965529637,0.760526868965214
X2731.29,NADPH--cytochrome P450 reductase,NADPH-P450 Oxidoreductase,P16435,5447,POR,-0.065213932884436,0.147616634483884,0.372253093143138,-0.124386143382554,0.0117239114246891,0.0483218233205993,-0.104300851367182,0.501432929633913,0.879095849210181,-0.177912921611909,0.0613493606877438,0.380954159834514
X2737.22,Protein NOV homolog,NovH,P48745,4856,CCN3,0.0354151277358242,0.350745941513995,0.602229323176446,0.11841957092431,0.00417922181385756,0.0220192332728524,-0.0719093300133495,0.571665716937682,0.898428970458436,-0.0566114957795145,0.475155848696087,0.850521717578649
X2742.68,Sialic acid-binding Ig-like lectin 7,Siglec-7,Q9Y286,27036,SIGLEC7,-0.0771227480077769,0.0913544057642486,0.276110960148394,-0.0600924229826193,0.219000098595196,0.384012278294017,-0.0812506387677416,0.599478924017207,0.907314056637385,-0.273674384115951,0.00386100272707346,0.0723500187478654
X2746.56,Cytokine receptor-like factor 2,TSLP R,Q9HC73,64109,CRLF2,0.0578546413089723,0.12627702025088,0.338600760063947,0.0518628392316666,0.179898178719548,0.336710273881035,0.0528656874745813,0.665808980034795,0.928903913717922,0.148538335715885,0.0496940319883847,0.346088369520164
X2747.3,NKG2D ligand 3,ULBP-3,Q9BZM4,79465,ULBP3,-0.0240821395707696,0.536535616539952,0.75263074702324,-0.0483748034923602,0.20806770064902,0.370340328175666,0.282290321945015,0.0223819267176535,0.560141628119457,0.056342224461134,0.457105781020271,0.839543580528171
X2748.3,Activin A,Activin A,P08476,3624,INHBA,0.0513652319227836,0.239586747350569,0.48924980649637,0.16151340573767,0.000848996785526495,0.0061776671387374,0.115126806321209,0.441959388817708,0.857412685946788,0.087057313269335,0.348382027443714,0.774341870660108
X2752.62,Growth/differentiation factor 5,BMP-14,P43026,8200,GDF5,0.120612513912513,0.00799908701348133,0.0594342890721034,0.117416186821464,0.0190525631204675,0.0687119457079305,0.211546281372818,0.161068157740833,0.72847325877117,0.195123489468238,0.0415896323820772,0.315479565038328
X2753.2,Complement C1q subcomponent,C1q,P02745|P02746|P02747,712|713|714,C1QA|C1QB|C1QC,0.078709546281559,0.0989532019896717,0.289377882921213,0.0534331850412634,0.287498512473404,0.458595526777349,0.213031869834346,0.176427726825299,0.73243760570159,0.213069933872656,0.027922311797598,0.259013688759365
X2755.8,C3a anaphylatoxin des Arginine,C3adesArg,P01024,718,C3,-0.122504545251946,0.00785772506533731,0.0587284949170629,0.012319624320498,0.803383551405494,0.881280943738353,0.0438319457167229,0.774537598929462,0.952837852922297,-0.0580966031664998,0.544352033169811,0.879133190699814
X2760.2,Protein FAM107A,DRR1,O95990,11170,FAM107A,0.0955355946256727,0.00676319151325732,0.0528809542344273,0.00491312432648379,0.898560990751289,0.943396228490985,0.0705637808535618,0.540291155670859,0.89421434506948,0.116212391328061,0.109500628517145,0.500957875745002
X2761.49,Fibroblast growth factor 18,FGF-18,O76093,8817,FGF18,-0.0950787191851013,0.019436402370896,0.107884403332745,-0.161184581068541,0.000198468708006087,0.00183910624655851,0.00363274344689241,0.978887973084902,0.99225419425774,0.0494831559974194,0.572926639477119,0.886316932064292
X2762.30,Fibroblast growth factor 19,FGF-19,O95750,9965,FGF19,0.0600464569952888,0.17245842361604,0.40737676254243,0.17457459204295,0.000210376167773051,0.00192781600620881,0.0991644124855507,0.493045204308721,0.879090972421523,0.306093484906432,0.000685914599349906,0.0251768764328046
X2763.66,Fibroblast growth factor 20,FGF-20,Q9NP95,26281,FGF20,-0.106242686218537,0.0184115593043566,0.103970232755457,-0.1798462272361,0.000169983233564919,0.00161361957494745,0.144935838126467,0.335268438650727,0.817386927736292,-0.119530515318889,0.198154608927,0.638437877960133
X2765.4,Growth/differentiation factor 11/8,GDF-11/8,O95390|O14793,10220|2660,GDF11|MSTN,-0.00264852067174261,0.951802410523428,0.980397014271887,-0.378838197989514,3.59776619793227e-15,4.48498891881859e-13,-0.191716207886787,0.188135504739711,0.739007895252836,-0.282256492515236,0.00241410558820798,0.0535234752392286
X2768.56,Hemopexin,Hemopexin,P02790,3263,HPX,0.0944771303300145,0.0415920992413124,0.172406342272235,0.12787986740436,0.010573084251236,0.0449526175340515,-0.052394034475771,0.739799498533044,0.94372006049218,0.00861357019540443,0.929233909867467,0.980915159087234
X2771.35,Insulin-like growth factor-binding protein 1,IGFBP-1,P08833,3484,IGFBP1,0.123950577512328,0.00355176761388265,0.0340588223874059,0.219735303946137,4.57338401580366e-06,7.07668497374868e-05,-0.0250319212917524,0.869278568848266,0.980256614504266,0.0907421746948542,0.333087080892908,0.765463075985894
X2775.54,Interleukin-17F,IL-17F,Q96PD4,112744,IL17F,0.100636499975434,0.00558056932388369,0.0467786938581041,0.144350471027775,0.000114355572981161,0.00115827094073181,0.0758988968827638,0.515558750659866,0.887749978006185,0.0960957742743119,0.181332308406506,0.618511686842615
X2781.63,C-C motif chemokine 4-like,LAG-1,Q8NHW4,388372,CCL4L1,-0.117960232586065,0.0118479560832312,0.0775044018236721,-0.0687343448810137,0.173886002224023,0.329565351891601,0.0366372409645699,0.809244297711257,0.962151714050437,-0.016495976327067,0.863245907500606,0.968898017862875
X2783.18,C-C motif chemokine 3-like 1,LD78-beta,P16619,414062,CCL3L1,0.08604633780897,0.00871563300553416,0.0632098652772384,0.137897652725352,2.87077066520099e-05,0.000354511422855421,-0.0561598597887349,0.597482340152024,0.907314056637385,0.095979171062823,0.139042128101109,0.555942213397611
X2785.15,C-C motif chemokine 8,MCP-2,P80075,6355,CCL8,-0.00645205585687154,0.866891641157384,0.940781320106496,-0.0949692545574776,0.0264855277451122,0.0871897766875717,0.0022345073074512,0.986329255279822,0.994670147057975,0.0365974799281007,0.654648095604408,0.911511542610348
X2789.26,Matrilysin,MMP-7,P09237,4316,MMP7,0.129314616106101,0.00200676095755452,0.0230987276072521,0.282304725566181,9.20142240006824e-11,4.25131453127628e-09,-0.174314152120209,0.203224634814356,0.755503753471318,0.153419263760961,0.0695678080593179,0.40701946915735
X2790.54,Neutrophil-activating peptide 2,NAP-2,P02775,5473,PPBP,-0.177395958815341,1.42862800349766e-05,0.00046269339309358,-0.0477552912795293,0.254565425838121,0.42483298017491,-0.0805889676777559,0.563365702753707,0.896689279232411,-0.182100487878431,0.031472146982525,0.276511270097796
X2794.60,Superoxide dismutase [Cu-Zn],SOD,P00441,6647,SOD1,0.0407254658512662,0.309963495398677,0.561230149109087,-0.0255910768746765,0.524909670051939,0.677226750641117,0.271123869477111,0.0443995639041141,0.608594090629796,0.0855467383408743,0.288110529715713,0.729729949803364
X2805.6,Angiotensin-converting enzyme 2,ACE2,Q9BYF1,59272,ACE2,-0.051395095702264,0.270683742157077,0.521218118849243,-0.0673164007779206,0.162469301742024,0.315159916796697,0.335108762995965,0.0293032216657307,0.586017671405906,-0.033030453291804,0.726644264213338,0.927826403394681
X2811.27,Angiopoietin-1,Angiopoietin-1,Q15389,284,ANGPT1,-0.130991526977831,0.00319315731302432,0.0319654399502298,0.00342780856071645,0.942863729104302,0.969421204200455,-0.219181184167003,0.147734670653996,0.720888455694941,-0.0969728289624264,0.296673775530881,0.738521240914263
X2813.11,Agouti-related protein,ART,O00253,181,AGRP,0.238063100203574,1.62883801360099e-08,1.2928954337272e-06,0.150192289505572,0.00110257941259643,0.00766814966213118,-0.123307392214207,0.377512675693641,0.833319724648162,0.318941508222062,0.000259199103564594,0.0125676725575321
X2819.23,Cadherin-5,Cadherin-5,P33151,1003,CDH5,-0.0443655004396425,0.300439099945552,0.54962706003002,-0.0763131556029939,0.102964196022163,0.228263399934456,-0.155795791889198,0.281477192237512,0.799192010792112,-0.188567627739585,0.0363354645856179,0.297038676267053
X2823.7,COMM domain-containing protein 7,COMMD7,Q86VX2,149951,COMMD7,0.0830352195957703,0.0220114498190214,0.116741966606171,0.133341507991943,0.000363950702198172,0.00307496456447996,-0.0845657922102014,0.485094858881418,0.875326464882276,-0.0200292179648169,0.789873428814949,0.946720182867133
X2826.53,"Ectodysplasin-A, secreted form",EDA,Q92838,1896,EDA,0.182724728015158,1.41739356931975e-05,0.000461316222290422,0.108551018509842,0.0107900321820168,0.0456322012295919,0.0614837659896204,0.643361423047132,0.921889435938131,-0.0190270245697461,0.822566613435136,0.956981443029749
X2828.82,Kunitz-type protease inhibitor 1,HAI-1,O43278,6692,SPINT1,0.0706444983152308,0.100436378351086,0.292198657756769,-0.144972487074905,0.00185280277998283,0.011548554686176,-0.14484930125431,0.326402051120189,0.814261544088017,-0.0912449934830548,0.308021663100804,0.746400399871531
X2829.19,Interleukin-27,IL-27,Q8NEV9|Q14213,246778|10148,IL27|EBI3,0.0578160001190811,0.196968006407737,0.441893624969463,0.0934608566834681,0.0472820281234027,0.132876375929954,0.243134194418692,0.0970842030412128,0.681168845925312,0.125880935326327,0.164048410699457,0.597125087460156
X2835.1,X-ray repair cross-complementing protein 6,Ku70,P12956,2547,XRCC6,0.00326340686048833,0.935761576510828,0.97227095199188,0.0413349725851005,0.352529016989531,0.523759661625778,0.278954750086252,0.0452390823394662,0.611778839315232,0.0401395785129845,0.642538701188229,0.909030519401002
X2838.53,Matrix metalloproteinase-17,MMP-17,Q9ULZ9,4326,MMP17,0.0643365385097312,0.0926638649859552,0.278412985885496,0.158875613620041,0.000168014971543598,0.00159953158067514,0.314532160205221,0.0123325923962562,0.530540981875997,0.0254068383584963,0.746714236799459,0.934112282126853
X2843.13,Kunitz-type protease inhibitor 2,SPINT2,O43291,10653,SPINT2,0.0196387245063945,0.65670235467083,0.830708652918545,0.116028220246664,0.0200300177113126,0.0709944046076928,0.0360090336298823,0.808188530223197,0.96171683624732,-0.188348314921358,0.0485722629627629,0.341770319133123
X2844.53,"Tyrosine-protein kinase receptor Tie-1, soluble",sTie-1,P35590,7075,TIE1,-0.0716132344529952,0.112496515137359,0.312558652444293,-0.0419354240885871,0.39118528986169,0.560156309084566,-0.0318577889776185,0.833592481652788,0.96917300945298,-0.242758500185945,0.0106631130509753,0.144961292032498
X2846.24,"Ubiquitin+1, truncated mutation for UbB",Ubiquitin+1,P62979,6233,RPS27A,-0.0662613260691489,0.0436976877255325,0.176793598420037,-0.0607226915278753,0.0835081866641359,0.198253176173175,-0.0930145452468265,0.388718050884666,0.834236407502018,-0.0390169674290902,0.561380338872328,0.884854514213326
X2848.2,Wnt inhibitory factor 1,WIF-1,Q9Y5W5,11197,WIF1,0.121595439829295,0.000739497770191361,0.0109303395249537,0.126483404574877,0.000760519434038387,0.00566488376628143,-0.0621428958721528,0.6066836009082,0.909337239383049,0.0955132850097292,0.205083911687227,0.649464219045661
X2849.49,Allograft inflammatory factor 1,AIF1,P55008,199,AIF1,0.115475940223541,0.00174975129853014,0.020570474785389,0.203592751264475,2.16872380056984e-07,4.82449769372556e-06,0.0394734371577236,0.751356313877056,0.946615179990246,0.110175622182504,0.151895444099318,0.577762348396196
X2851.63,C5a anaphylatoxin,C5a,P01031,727,C5,0.117306777080905,0.00981093410488612,0.0677457711222935,0.144531860565677,0.00297237826940889,0.0168247578187208,0.0581338532068795,0.702828188711203,0.934068928071803,0.0170478405193138,0.858619487559254,0.967433944937905
X2853.68,Serine/threonine-protein kinase Chk1,CHK1,O14757,1111,CHEK1,0.0765477396923181,0.0247629880109374,0.124797148579911,0.0749982401781565,0.0430493175233204,0.124421190234724,-0.013547266828788,0.904285397795929,0.980964364069899,-0.0135080527853248,0.845959359202512,0.965596973028802
X2855.49,Mitogen-activated protein kinase 3,ERK-1,P27361,5595,MAPK3,0.0653206086942366,0.00244723217264525,0.0266812920209029,0.00989926400499851,0.664172184877561,0.785568497222708,-0.0343799403141003,0.63930309392465,0.921371624151487,-0.0248096662173386,0.582880417317784,0.889479231864362
X2857.70,Glucocorticoid receptor,Glucocorticoid receptor,P04150,2908,NR3C1,-0.0479902566235118,0.288535114461146,0.539811882876512,-0.117620716607158,0.0128802098128729,0.0519850618409599,0.0898485298878444,0.554841779128068,0.894442026735178,-0.142769217788127,0.11730391398294,0.514968079525106
X2859.69,Histone deacetylase 8,HDAC8,Q9BY41,55869,HDAC8,0.0639244335546633,0.0566001361877242,0.20660613248193,0.121256534678339,0.000319951910113485,0.00275968964767597,0.260648104336413,0.0180389046569331,0.554095708120076,0.175566151593622,0.00991888571428083,0.137966479819481
X2860.19,Importin subunit alpha-1,Karyopherin-a2,P52292,3838,KPNA2,0.134368191184615,0.00256315019226023,0.027580998892937,0.074087896164257,0.126962018517924,0.264200962629268,-0.0163279264273321,0.914135331128024,0.982278537931363,0.196652354770656,0.0372877239008854,0.300340033279577
X2867.52,RAC-alpha serine/threonine-protein kinase,PKB,P31749,207,AKT1,-0.0642283537735689,0.0137582853212479,0.0863257275569657,-0.0416951767176875,0.113488210225363,0.245681324476062,-0.200030326858664,0.0214947520236792,0.560141628119457,-0.0806873954137851,0.133740474234752,0.5473393415765
X2875.15,TATA-box-binding protein,TBP,P20226,6908,TBP,0.091627563779929,0.0311232283480838,0.144392906397333,0.00520972635862345,0.915115138861626,0.953804341766645,0.0842169519328624,0.560056932128741,0.894442026735178,0.0956094906462913,0.286292897080355,0.72770422530168
X2878.66,Tyrosine-protein kinase Yes,YES,P07947,7525,YES1,0.0809285961178165,0.03434923568271,0.153757046175925,0.195568817456718,2.18120365980251e-06,3.64828789576154e-05,-0.16383685047979,0.20947315467961,0.761697302387638,0.17296455198336,0.0299842688661262,0.269302975231256
X2889.37,Cardiotrophin-1,Cardiotrophin-1,Q16619,1489,CTF1,0.0625600423142469,0.0767752669418609,0.248410474380448,0.123969579466605,0.00209919837473733,0.0127946528246213,-0.0588715478080291,0.625235408526726,0.917169259355258,0.170002550796898,0.0245407818132499,0.245668099151731
X2890.59,C-C motif chemokine 28,CCL28,Q9NRJ3,56477,CCL28,0.00571546324593829,0.900442372872844,0.956645520134917,0.0851686595425021,0.0826613094314688,0.197092483368356,-0.362453102235718,0.0166200265766827,0.554095708120076,-0.0146243347198153,0.876483107740164,0.971171021239427
X2891.1,B-cell receptor CD22,CD22,P20273,933,CD22,0.0617796965574987,0.0668759184685354,0.229318099277989,0.109974864354091,0.00181255583599017,0.0113620079775968,0.0576943576028687,0.604198878033333,0.908498403997777,-0.00905720264852754,0.895045981794053,0.973907905420506
X2900.53,C-C motif chemokine 14,HCC-1,Q16627,6358,CCL14,0.056718612153443,0.185301238398057,0.424804053468411,0.297197198266025,3.5816089939948e-10,1.46994092482007e-08,-0.190019298993721,0.168506241136512,0.72847325877117,0.315672500473713,0.000260598023366414,0.0125676725575321
X2906.55,Interleukin-4,IL-4,P05112,3565,IL4,-0.0307672200852861,0.511903592403542,0.735249355437,-0.0552478736102196,0.267270751030873,0.438178127062277,0.342894103346671,0.0280244179470359,0.585940915747045,0.00771133517049273,0.935488222482362,0.981800779010633
X2911.27,Midkine,Midkine,P21741,4192,MDK,0.0439995483061239,0.311346855540512,0.562040931970732,0.205752029408042,9.32528216786523e-06,0.000131369166914895,-0.195775467754192,0.173543683819931,0.731550778628449,0.206953921950631,0.021395618009211,0.225455898224652
X2913.1,C-C motif chemokine 23,MPIF-1,P55773,6368,CCL23,0.152277895596168,0.000793860278909182,0.0115533230207383,0.106329656393089,0.0313166206330048,0.0986219792765789,-0.153794714849559,0.317601512403049,0.811811691205161,0.191425661585716,0.0432978409461243,0.320829324320812
X2915.6,Proliferating cell nuclear antigen,PCNA,P12004,5111,PCNA,-0.0723488313788592,0.0931198504220282,0.279021701468635,-0.093975759523538,0.0430900670265853,0.124484509333034,0.0826839034320643,0.58437897471669,0.903163977410543,-0.0190112190945523,0.833722278602048,0.961998444764884
X2925.9,Plasminogen activator inhibitor 1,PAI-1,P05121,5054,SERPINE1,-0.248716550277544,3.31204566912486e-08,2.40469074020966e-06,-0.126031716446603,0.00826595241531713,0.0366531192000002,0.162243939007508,0.284650709272468,0.799966679048219,-0.191438825693661,0.0413244180007808,0.314260740185662
X2938.55,Apolipoprotein E (isoform E4),Apo E4,P02649,348,APOE,-0.0167408679274764,0.718383108062542,0.864703442333616,0.00624358826533657,0.900596677178171,0.944981945475956,0.391569579614097,0.00962642926388844,0.497438008060647,0.0985044980196056,0.29739027123639,0.738946040638897
X2939.10,Artemin,Artemin,Q5T4W7,9048,ARTN,-0.0735540471146811,0.116311795304138,0.320196679822682,-0.0998405542603205,0.0513168634468177,0.140679996459508,0.122660583905874,0.422366891921785,0.849317171515755,-0.195974298755278,0.0449343765330427,0.32660222855205
X2942.50,Cytochrome c,Cytochrome c,P99999,54205,CYCS,-0.0723984684171128,0.0863011122168374,0.267319010040621,-0.188223396884417,9.65055811442303e-05,0.00100569775176645,-0.208829476450104,0.147529497018755,0.720458683638536,-0.17810041827708,0.0480175608815699,0.340034324485029
X2944.66,Neuroblastoma suppressor of tumorigenicity 1,DAN,P41271,100532736,NBL1,0.0545850971608247,0.175408538406142,0.411695990497115,0.217200627436728,1.73538013552645e-07,4.00897082357457e-06,0.0959202983550751,0.454407493650385,0.86030564882752,0.208622064861342,0.00845371995828913,0.123844185730413
X2946.52,Complement factor D,Factor D,P00746,1675,CFD,-0.00973646333606221,0.81615677134792,0.916050812193619,0.235572803914941,2.3592776097391e-07,5.19591572251542e-06,-0.00691059140827844,0.96085646170454,0.989356402798584,0.145382295594169,0.0924494189059198,0.463575771564752
X2948.58,Growth hormone receptor,Growth hormone receptor,P10912,2690,GHR,-0.286848038593078,6.5621274687219e-13,1.20433267182904e-10,-0.347361146354196,2.60704681257948e-15,3.37740358641424e-13,-0.017838950074032,0.892184768280294,0.980964364069899,-0.470676844319586,1.14660524790328e-08,6.3130173940808e-06
X2949.6,Group 10 secretory phospholipase A2,GX,O15496,8399,PLA2G10,0.0451019357846399,0.291728160469035,0.542484648527699,0.105384599296398,0.0234932368306471,0.0794967414210658,0.278253045079583,0.0567090975769974,0.63646134116413,0.0675064304129606,0.455784021994974,0.839510432510673
X2950.57,Insulin-like growth factor-binding protein 4,IGFBP-4,P22692,3487,IGFBP4,-0.101022276764576,0.0222315603037087,0.117507135141282,0.143544923888584,0.00370843017430228,0.0200340132147303,0.317127519495763,0.0339469471899553,0.592670230888375,0.0711479654578071,0.442552137515039,0.830820540219867
X2953.31,Luteinizing hormone,Luteinizing hormone,P01215|P01229,1081|3972,CGA|LHB,0.00246597024636749,0.939619129883986,0.973755387612679,0.203036324199947,1.51564699866142e-08,4.49052902249149e-07,0.112240803522473,0.29358253626847,0.802679133653552,0.184364627924437,0.00611178494542523,0.0997050941590729
X2954.56,Neutrophil collagenase,MMP-8,P22894,4317,MMP8,-0.0203166216906933,0.656710683939925,0.830708652918545,0.0495342876091948,0.331292308288072,0.503043100850151,-0.38207504553276,0.0165294094938717,0.554095708120076,-0.0562340999986284,0.560989011979797,0.884854514213326
X2960.66,Properdin,Properdin,P27918,5199,CFP,-0.0505867026721976,0.258251367288339,0.508439465787969,-0.0983498659558278,0.0391612406165924,0.115974144667784,-0.15800880263924,0.281298557464709,0.799028189668673,0.0325778251786257,0.71651664490481,0.925179148391481
X2961.1,Vitamin K-dependent protein C,Protein C,P04070,5624,PROC,0.0731338878381468,0.0868589896258027,0.267916594051204,-0.142384942711128,0.00179111783581077,0.0112596722561387,0.163613945776519,0.245890766160639,0.772652111135142,-0.147105581570959,0.0917577095374188,0.462086396266164
X2962.50,Parathyroid hormone-related protein,PTHrP,P12272,5744,PTHLH,0.00914829851406085,0.839167074870326,0.927618682226575,0.112782206449716,0.0194825234711781,0.0697241797263013,0.265315941736598,0.0797164604400492,0.663619666080942,0.0717698168729288,0.439007286956858,0.830574149353605
